e1	e2	e3	cumvol
2.7266E+00	2.8259E+00	4.1153E-01	6.4093905490803E-01
3.2128E-01	2.5475E+00	8.2172E-01	6.4100558363715E-01
3.1194E+00	6.8826E-01	8.3394E-01	6.4139585296237E-01
2.7904E+00	2.6522E+00	7.4522E-01	6.4144651245335E-01
2.8452E+00	2.3990E+00	8.5451E-01	6.4196741205719E-01
1.7698E-01	6.9864E-01	6.8412E-01	6.4208849332693E-01
2.7014E+00	2.4639E+00	2.4736E-01	6.4215817555850E-01
3.1402E+00	2.5826E+00	7.0694E-01	6.4239650404935E-01
2.2138E-01	2.6498E+00	1.7398E-01	6.4266526078708E-01
2.8545E-01	2.5801E+00	9.3326E-02	6.4303337217992E-01
3.1378E+00	5.8959E-01	4.2585E-01	6.4309969745727E-01
2.5829E+00	2.6112E+00	9.8613E-01	6.4325318655961E-01
8.6295E-02	6.0970E-01	8.2212E-01	6.4363179402932E-01
3.0774E+00	5.5893E-01	8.6479E-02	6.4385652685557E-01
2.5136E-01	4.6196E-01	6.7707E-01	6.4387646512913E-01
3.1035E+00	5.7442E-01	9.2722E-01	6.4390901741249E-01
1.1580E-01	8.2704E-01	4.4633E-01	6.4397564786750E-01
2.4572E-01	6.9112E-01	2.4026E-01	6.4399629822226E-01
2.8259E+00	4.6012E-01	5.2028E-01	6.4474253897314E-01
3.6516E-01	6.4963E-01	3.2844E-01	6.4474266918228E-01
2.7035E+00	2.7170E+00	2.9012E-01	6.4479526146508E-01
2.7545E+00	2.4761E+00	4.2844E-01	6.4483625699694E-01
1.2896E-01	4.5864E-01	5.7702E-01	6.4505618734414E-01
6.2445E-01	4.2035E-01	2.6260E-01	6.4521351252963E-01
1.3108E+00	2.5396E+00	8.6041E-01	6.4535240295014E-01
2.5506E+00	2.4960E+00	7.7334E-01	6.4544700802366E-01
2.5377E+00	2.4791E+00	7.5843E-01	6.4544853391194E-01
1.0229E-02	2.5588E+00	5.6240E-01	6.4571421852793E-01
2.9149E-01	2.3904E+00	6.8459E-01	6.4608654442421E-01
5.0355E-01	6.9719E-01	2.9236E-01	6.4619630868918E-01
2.3194E-01	2.4925E+00	6.2823E-01	6.4621014340961E-01
2.2829E+00	2.6000E+00	9.3721E-01	6.4622214706410E-01
3.3680E-02	4.4511E-01	7.6030E-01	6.4625124066735E-01
3.0627E+00	2.5082E+00	2.4885E-02	6.4626599092075E-01
3.8650E-01	5.4336E-01	4.7688E-01	6.4652742237746E-01
2.8655E+00	2.9154E+00	7.0536E-01	6.4673088330380E-01
3.0973E+00	2.7351E+00	4.8723E-01	6.4673871619699E-01
2.1663E-01	2.5854E+00	3.3512E-01	6.4682355558550E-01
2.5839E-02	2.7643E+00	1.8469E-01	6.4685559923943E-01
2.8304E+00	2.4684E+00	8.7752E-01	6.4703702735623E-01
3.0226E+00	6.9452E-01	9.9831E-01	6.4730645243302E-01
2.8871E+00	2.6917E+00	2.2584E-01	6.4746918943562E-01
1.0900E-01	2.3613E+00	7.6105E-01	6.4762517387393E-01
1.0120E-01	4.0638E-01	9.2166E-01	6.4762742201600E-01
3.1140E+00	6.4162E-01	5.8160E-01	6.4785944553647E-01
1.1524E-01	7.6732E-01	2.3515E-01	6.4901741163635E-01
2.8917E+00	7.4627E-01	6.2746E-01	6.4905545711753E-01
2.0694E+00	5.2845E-01	1.0381E+00	6.4916883468596E-01
3.0130E+00	5.4777E-01	5.3990E-01	6.4947001146339E-01
3.8773E-02	8.8090E-01	3.9630E-01	6.4951894161432E-01
3.1212E+00	2.3644E+00	1.3697E-01	6.4975980613150E-01
9.5314E-02	2.2319E+00	3.6544E-01	6.4985878541810E-01
2.8613E-01	7.6707E-01	6.5022E-01	6.4997448742301E-01
3.0255E+00	6.9242E-01	4.8932E-01	6.5071762960342E-01
2.8534E+00	2.2578E+00	5.6786E-01	6.5093256826142E-01
2.7904E+00	2.2613E+00	4.3907E-01	6.5152983348751E-01
4.7427E-02	2.5620E+00	5.2494E-01	6.5153346510162E-01
1.8605E-01	2.5754E+00	3.0716E-01	6.5153618118276E-01
4.6483E-01	2.3775E+00	8.2142E-01	6.5195702524013E-01
2.9144E+00	7.6074E-01	4.4738E-01	6.5231781745551E-01
3.2189E-01	5.9874E-01	8.2116E-01	6.5252531384772E-01
2.7915E+00	7.0986E-01	5.9966E-01	6.5393746241771E-01
5.4981E-01	4.9016E-01	7.7404E-01	6.5395811277247E-01
2.8679E+00	6.9400E-01	8.6712E-01	6.5439840173285E-01
1.2513E+00	6.0741E-01	3.9642E-01	6.5446198041129E-01
7.9498E-01	2.2354E+00	6.9221E-01	6.5446675135532E-01
1.6745E+00	3.8560E-01	2.8670E-01	6.5494644892375E-01
2.3869E-01	5.4215E-01	4.3576E-01	6.5505395690858E-01
2.9053E+00	2.5737E+00	6.8038E-02	6.5520055204767E-01
2.9643E+00	2.5295E+00	3.8336E-01	6.5530824415636E-01
6.9445E-02	1.3094E+00	6.7300E-01	6.5546582263930E-01
3.0119E+00	9.7712E-01	2.7053E-01	6.5553621695207E-01
2.8724E-02	9.9922E-01	4.0439E-01	6.5592485866312E-01
7.0456E-01	3.2811E-01	2.7093E-01	6.5645870186862E-01
2.9496E+00	6.4739E-01	7.3698E-01	6.5647304521848E-01
6.3122E-01	7.3379E-01	4.6316E-01	6.5650173191819E-01
2.8629E+00	2.2372E+00	1.9799E-01	6.5662510405487E-01
3.3798E-01	6.5139E-01	4.1502E-01	6.5675138860365E-01
3.6516E-01	6.4963E-01	3.2844E-01	6.5683429520034E-01
3.0383E+00	5.5290E-01	7.9502E-01	6.5687935976762E-01
2.7184E-01	2.5386E+00	6.2190E-01	6.5708991912625E-01
2.7683E+00	7.7449E-01	1.0083E+00	6.5712481110498E-01
3.0878E+00	8.3621E-01	2.2724E-01	6.5749264987244E-01
1.5154E-01	2.6564E+00	8.3659E-01	6.5769570287798E-01
2.1407E+00	4.3141E-01	3.8664E-01	6.5771045313138E-01
6.4562E-02	1.6631E+00	8.1416E-01	6.5781336717523E-01
4.4445E-01	2.6028E+00	9.2099E-01	6.5788274422914E-01
1.4077E-01	6.5780E-01	2.9669E-01	6.5792740189288E-01
1.7216E-01	2.8210E+00	1.5772E-01	6.5802780534187E-01
2.5936E+00	6.0629E-01	4.8754E-01	6.5899301513034E-01
7.7667E-01	7.2337E-01	2.3120E-01	6.5900410325186E-01
2.0094E+00	2.4318E+00	7.9034E-01	6.5902444842896E-01
2.7798E+00	2.4658E+00	7.3461E-01	6.5912710510632E-01
3.0948E+00	2.4077E+00	2.2652E-02	6.5924548555380E-01
2.1761E-02	2.4447E+00	1.0321E+00	6.5968770425423E-01
2.9559E+00	2.4100E+00	3.5725E-01	6.5973856719698E-01
4.9074E-01	2.3859E+00	1.2520E-01	6.6025147419799E-01
2.8866E+00	2.6555E+00	6.7610E-02	6.6038509521763E-01
2.3576E-01	9.3098E-01	1.5128E-01	6.6052494491325E-01
2.5100E-01	5.9100E-01	5.0922E-01	6.6052962430398E-01
1.4637E-01	2.5517E+00	3.5952E-01	6.6055983689198E-01
3.5886E-01	2.3756E+00	7.9491E-01	6.6063358815897E-01
2.0064E-01	2.3789E+00	2.2780E-01	6.6090970578177E-01
9.0923E-02	7.8796E-01	6.7771E-01	6.6110508458650E-01
3.1337E+00	5.5765E-01	6.1505E-01	6.6135129886800E-01
2.7606E+00	2.4707E+00	5.5596E-01	6.6144997297694E-01
2.6700E+00	2.7379E+00	1.0159E+00	6.6149747896547E-01
3.0084E+00	2.8023E+00	1.9261E-01	6.6182453480818E-01
3.2460E-01	2.4906E+00	9.5585E-01	6.6190967937435E-01
2.6948E+00	7.1263E-01	5.9310E-01	6.6213571530920E-01
2.3525E+00	4.1689E-01	6.7003E-01	6.6249535395304E-01
5.7933E-01	2.8344E+00	4.3586E-01	6.6256371374810E-01
3.0748E+00	7.1478E-01	2.0220E-01	6.6269965513519E-01
3.0583E+00	2.1668E+00	5.5458E-01	6.6274716112372E-01
2.6780E+00	2.7273E+00	2.3674E-01	6.6290624514977E-01
2.7606E+00	2.4707E+00	5.5596E-01	6.6290771000252E-01
8.2247E-01	2.4428E+00	1.4766E-01	6.6298135954362E-01
1.1735E-01	2.6937E+00	9.5288E-01	6.6310933070759E-01
3.4207E-01	2.4724E+00	2.3715E-02	6.6322898883219E-01
2.1199E+00	3.4116E-01	7.1888E-01	6.6338214935992E-01
4.4701E-01	8.2273E-01	3.7291E-01	6.6348443473780E-01
3.0800E+00	9.0588E-01	9.2612E-01	6.6366805708194E-01
2.6794E+00	1.4785E+00	1.4818E-01	6.6368199352826E-01
2.9838E+00	1.3751E+00	4.5942E-01	6.6380728116336E-01
3.1863E-01	7.4669E-01	6.0680E-01	6.6381669080777E-01
2.7145E+00	2.1855E+00	9.0817E-01	6.6401993200620E-01
3.0376E+00	2.4969E+00	3.3099E-01	6.6404617728466E-01
2.5340E+00	2.3283E+00	9.4115E-01	6.6412236997290E-01
3.1505E-01	2.3874E+00	5.7378E-01	6.6412646952609E-01
1.7954E-01	1.8246E+00	5.3857E-01	6.6419838972714E-01
2.6564E+00	2.7812E+00	4.3947E-01	6.6447061430030E-01
2.8479E+00	2.5981E+00	5.9647E-02	6.6454395866375E-01
2.2552E-01	5.0990E-01	7.1147E-01	6.6456450729262E-01
1.6624E-01	2.5745E+00	9.8636E-02	6.6458820942395E-01
2.7414E+00	2.5801E+00	4.9190E-01	6.6465809510729E-01
2.7388E+00	2.5344E+00	3.6638E-01	6.6473540678027E-01
1.8310E-01	2.2183E+00	3.2294E-01	6.6497195201635E-01
2.2710E-01	4.8595E-01	2.8534E-01	6.6502607018744E-01
8.8873E-02	9.9147E-01	8.6814E-01	6.6511345272309E-01
2.8199E+00	2.2997E+00	8.8945E-02	6.6520358185765E-01
2.1581E-01	2.4306E+00	7.6121E-01	6.6527265373390E-01
1.9284E-01	8.7263E-01	3.3297E-01	6.6536512256383E-01
3.9300E-01	2.4775E+00	1.0215E+00	6.6543602550602E-01
6.5937E-01	2.6492E+00	1.9632E-01	6.6547193474361E-01
2.7522E+00	2.7517E+00	6.2240E-01	6.6587406937611E-01
2.8161E+00	8.9907E-01	7.1991E-01	6.6592452541532E-01
2.6794E+00	1.4785E+00	1.4818E-01	6.6599034206325E-01
3.9045E-01	2.6114E+00	7.6939E-01	6.6688817981500E-01
3.0672E+00	2.6264E+00	3.2210E-01	6.6693232884931E-01
3.4151E-01	4.4750E-01	6.1034E-01	6.6697342610706E-01
3.8846E-01	5.5868E-01	2.8768E-01	6.6702754427814E-01
3.1791E-01	7.6971E-01	8.7068E-01	6.6710943361598E-01
3.2269E-02	2.4950E+00	9.7014E-01	6.6762533542705E-01
5.9114E-02	2.5646E+00	9.1386E-01	6.6762559584532E-01
1.7068E+00	2.1583E-01	3.2391E-01	6.6764868762133E-01
3.2912E-02	2.6128E+00	3.4685E-01	6.6771664051285E-01
1.0722E-01	3.7759E-01	5.8697E-01	6.6784881499040E-01
8.2273E-01	2.9430E-01	8.0995E-02	6.6809976156009E-01
2.6451E+00	2.1838E+00	9.0954E-01	6.6841808118376E-01
3.0245E-01	2.4754E+00	5.0381E-01	6.6841823377258E-01
2.6451E+00	2.1838E+00	9.0954E-01	6.6841850944973E-01
3.0245E-01	2.4754E+00	5.0381E-01	6.6842505042417E-01
6.8433E-01	2.6374E+00	1.2176E-01	6.6852997457152E-01
2.8082E+00	2.3517E+00	9.3829E-01	6.6918180251080E-01
3.0302E+00	7.9774E-01	3.8232E-01	6.6967490551642E-01
1.3965E-01	2.4922E+00	6.3787E-01	6.6974173942320E-01
2.7187E+00	2.2190E+00	5.4723E-01	6.7034610409883E-01
3.2442E-01	7.3281E-01	4.8763E-01	6.7051308408811E-01
1.2684E+00	3.2821E-01	5.9241E-02	6.7057452652295E-01
1.7486E-01	5.3463E-01	8.1757E-01	6.7063312063300E-01
1.2287E+00	6.1109E-01	7.7114E-01	6.7079592172291E-01
5.0988E-01	2.4660E+00	6.7452E-01	6.7099879162185E-01
2.8728E+00	2.5946E+00	8.8614E-01	6.7107579811718E-01
1.8122E-01	2.3225E+00	3.9270E-01	6.7132582508487E-01
3.6565E-01	2.2777E+00	9.0806E-02	6.7134850995733E-01
2.9946E+00	2.4759E+00	9.5731E-01	6.7141035929572E-01
2.8857E+00	5.4769E-01	1.0243E+00	6.7173422908369E-01
2.8479E+00	7.1550E-01	6.2654E-01	6.7199150198621E-01
3.1318E+00	2.7735E+00	9.5291E-01	6.7224221763814E-01
8.0069E-02	6.3492E-01	4.0790E-01	6.7271885427467E-01
2.8573E+00	4.7157E-01	5.8587E-01	6.7353281496479E-01
2.6997E+00	2.1382E+00	4.3790E-01	6.7358835729828E-01
2.9480E+00	2.8960E+00	3.9554E-01	6.7367919851404E-01
5.5206E-01	2.3504E+00	9.0476E-01	6.7378277886243E-01
3.0573E+00	2.7011E+00	7.7069E-01	6.7380363266896E-01
2.9288E+00	2.6730E+00	8.4610E-01	6.7395223587702E-01
2.3351E-01	6.3624E-01	2.1595E-01	6.7408125888664E-01
3.0096E+00	2.6145E+00	1.0389E+00	6.7429903671411E-01
3.0493E+00	2.5428E+00	2.1347E-01	6.7433138554570E-01
2.8417E+00	3.4106E-01	3.0587E-01	6.7531666788590E-01
2.5035E-01	1.7194E+00	8.8394E-01	6.7537149813818E-01
2.7543E-01	2.6679E+00	7.7058E-01	6.7589367338462E-01
2.7965E+00	2.3613E+00	3.5921E-01	6.7599649180614E-01
2.7971E+00	2.6365E+00	8.1099E-01	6.7640360083444E-01
3.0028E+00	2.7220E+00	8.8481E-01	6.7680452594617E-01
2.7353E+00	4.7740E-01	1.0429E+00	6.7688061690853E-01
2.8260E+00	2.5271E+00	3.6999E-01	6.7710563456726E-01
2.8735E+00	4.2520E-01	8.2604E-02	6.7721849841997E-01
2.8913E+00	2.6079E+00	3.5739E-01	6.7728899445863E-01
4.5796E-01	8.1195E-01	6.9138E-01	6.7729459955492E-01
2.7430E+00	2.5037E+00	1.6160E-01	6.7748529693440E-01
5.9114E-02	2.5646E+00	9.1386E-01	6.7755274119649E-01
2.2532E+00	5.2618E-01	6.8860E-01	6.7761784576321E-01
1.4840E-01	9.4133E-01	4.1464E-01	6.7762201652452E-01
2.2855E-01	2.2825E+00	3.3940E-01	6.7824819835081E-01
1.4697E-01	8.3926E-01	8.1132E-01	6.7825400689888E-01
2.9425E+00	2.6999E+00	4.3709E-01	6.7829785075553E-01
9.5662E-01	2.2115E+00	5.9554E-01	6.7855775937573E-01
1.9956E-01	2.3941E+00	7.6957E-01	6.7856976303022E-01
2.7164E+00	2.2620E+00	9.3016E-01	6.7898960101858E-01
3.0501E-01	1.0876E+00	6.6567E-01	6.7916979113136E-01
5.2351E-01	2.7681E+00	1.0004E+00	6.7928859577578E-01
7.0288E-01	2.3763E+00	3.8291E-01	6.7977031972384E-01
4.3500E-02	6.0165E-01	5.3042E-01	6.7995699689633E-01
2.9021E+00	8.4188E-01	2.1179E-02	6.8011007095706E-01
2.9555E+00	2.3965E+00	3.3720E-01	6.8011500466251E-01
2.5883E-01	7.7121E-01	5.3931E-01	6.8046942883746E-01
4.8764E-03	2.2391E+00	4.7808E-01	6.8072313319590E-01
2.2002E+00	2.5105E+00	4.4712E-01	6.8082404527432E-01
3.0035E+00	1.9392E+00	4.0073E-01	6.8086443045087E-01
1.1576E-01	8.1519E-01	1.9958E-01	6.8094693014401E-01
2.6026E+00	2.5730E+00	1.0200E+00	6.8138557317957E-01
1.5102E-01	2.3253E+00	5.9711E-01	6.8178377102031E-01
2.9145E+00	5.9495E-01	1.0214E+00	6.8185681020610E-01
1.6400E-01	2.4251E+00	7.7747E-01	6.8190543517937E-01
2.7644E+00	2.5215E+00	7.7194E-01	6.8217943385198E-01
1.2024E-01	2.4986E+00	6.6993E-01	6.8251644662436E-01
2.8172E-02	2.4292E+00	4.6183E-02	6.8280565026507E-01
2.8077E+00	7.4157E-01	4.2843E-01	6.8290422264812E-01
2.6918E+00	5.1733E-01	4.7885E-01	6.8320829250975E-01
2.9274E+00	2.8180E+00	8.2507E-01	6.8328255240616E-01
2.8346E+00	2.4922E+00	4.4518E-01	6.8352437823296E-01
2.1658E-01	2.6454E+00	6.3228E-01	6.8365441544966E-01
3.0877E+00	2.5297E+00	4.4796E-01	6.8372389422946E-01
3.0685E+00	2.4415E+00	4.4825E-01	6.8372959087905E-01
3.0203E+00	2.5576E+00	9.1550E-01	6.8409195577662E-01
3.1280E+00	2.6747E+00	7.9375E-02	6.8433089970908E-01
1.5352E-01	2.4204E+00	1.2786E-01	6.8470704846413E-01
2.5738E+00	9.3565E-01	1.7511E-01	6.8491588356900E-01
1.5214E-02	2.3773E+00	3.9265E-01	6.8514057570490E-01
3.0505E+00	2.6119E+00	7.0389E-01	6.8523314626071E-01
3.1409E+00	2.6377E+00	8.1216E-02	6.8541220009534E-01
2.8189E+00	2.4792E+00	2.0415E-01	6.8547516841847E-01
4.5482E-01	2.4489E+00	1.1586E-01	6.8554556273124E-01
6.3983E-02	6.7099E-01	4.9429E-01	6.8555056764481E-01
6.6965E-01	2.7407E+00	6.4864E-02	6.8558545962353E-01
6.7042E-01	2.6876E+00	9.2840E-01	6.8593706293967E-01
9.9821E-03	2.5625E+00	7.7426E-01	6.8602332649058E-01
3.0582E+00	2.5264E+00	3.2538E-01	6.8671023867052E-01
1.8178E-01	2.4747E+00	6.9347E-01	6.8677330871954E-01
1.7570E+00	2.7903E+00	1.6054E-01	6.8687895308615E-01
2.9519E+00	6.4075E-01	8.1521E-01	6.8704160972530E-01
4.0246E-02	7.0642E-01	4.2040E-01	6.8704897467941E-01
1.6262E-02	7.5173E-01	5.5063E-01	6.8709821000799E-01
3.1020E+00	5.8538E-01	3.9764E-01	6.8714683498126E-01
2.9538E+00	6.5190E-01	5.9568E-01	6.8721631376106E-01
1.9455E-01	2.2309E+00	8.7757E-01	6.8789310624991E-01
2.2037E+00	2.4154E+00	7.1897E-01	6.8800440454124E-01
3.1704E-01	2.4054E+00	3.2624E-01	6.8804824839789E-01
1.6408E-02	8.4551E-01	3.3374E-01	6.8844174853724E-01
3.9181E-01	2.4536E+00	6.6017E-01	6.8847440254649E-01
2.9482E+00	4.7428E-01	6.1799E-01	6.8848762691160E-01
9.4368E-02	5.0457E-01	5.4865E-01	6.8869486898910E-01
2.2284E-01	2.3007E+00	4.5094E-01	6.8871155203433E-01
2.9362E+00	2.4356E+00	8.4728E-02	6.8886443586765E-01
3.0781E+00	5.2529E-01	9.8892E-01	6.8941318598442E-01
2.9257E+00	2.5313E+00	7.4822E-01	6.8943709156751E-01
2.9754E+00	3.8491E-01	7.9154E-01	6.8960712333336E-01
7.2187E-01	2.7374E+00	1.2375E-01	6.8971337907254E-01
2.0420E-01	6.3766E-01	5.0531E-01	6.9005582400721E-01
3.6898E-01	5.8633E-01	2.7622E-03	6.9011950441154E-01
1.7198E-01	2.5162E+00	7.0600E-01	6.9054685892558E-01
2.8938E+00	2.4225E+00	3.2699E-01	6.9080874916603E-01
2.4040E-01	5.1592E-01	6.3677E-01	6.9088005901177E-01
2.4532E-01	2.4831E+00	9.9924E-01	6.9120018426990E-01
2.5763E-01	2.2827E+00	6.4909E-01	6.9120189326478E-01
2.5763E-01	2.2827E+00	6.4909E-01	6.9124054910127E-01
4.1473E-01	6.7244E-01	7.7931E-01	6.9136829239925E-01
6.3030E-02	2.5302E+00	7.0492E-01	6.9147759381145E-01
3.1823E-01	7.2581E-01	2.9430E-01	6.9156324700704E-01
2.7887E+00	2.5011E+00	9.8473E-01	6.9166334527838E-01
4.2268E-01	5.7160E-01	2.9737E-01	6.9195727815551E-01
2.9599E+00	4.6447E-01	1.0106E-01	6.9201699125030E-01
3.6574E-02	5.7676E-01	5.9502E-01	6.9225768791977E-01
4.3093E-02	7.1017E-01	4.1629E-01	6.9275209301672E-01
1.8851E-01	8.7619E-01	3.7964E-01	6.9289589272847E-01
2.5763E-01	2.2827E+00	6.4909E-01	6.9289819173348E-01
2.7410E+00	2.2941E+00	4.9754E-01	6.9346703169538E-01
2.6115E+00	5.1470E-01	8.9734E-01	6.9366530561881E-01
2.8873E+00	2.4511E+00	8.0749E-01	6.9395524575494E-01
3.0828E+00	5.3960E-01	5.8896E-01	6.9401353468733E-01
3.0463E+00	6.7333E-01	6.6879E-02	6.9555876106074E-01
3.0592E+00	7.8093E-01	2.6805E-01	6.9584272276657E-01
8.3919E-02	4.2768E-01	4.1999E-01	6.9584279021083E-01
5.2898E-01	5.9955E-01	4.2715E-01	6.9590921721407E-01
2.6150E+00	2.5801E+00	2.7920E-01	6.9618010205732E-01
2.6409E+00	2.9500E+00	8.6945E-01	6.9642848208292E-01
2.4918E+00	4.5002E-01	8.6008E-01	6.9644689446819E-01
3.0339E+00	4.7497E-01	5.2835E-01	6.9671671017239E-01
2.7831E+00	1.0451E+00	1.1572E-01	6.9694581517720E-01
3.1138E+00	2.5955E+00	7.5986E-01	6.9708891806664E-01
6.9983E-01	6.0924E-01	3.2076E-01	6.9715341227805E-01
2.5318E+00	5.0562E-01	7.3703E-02	6.9738075945956E-01
2.8829E+00	5.6638E-01	9.0340E-01	6.9786456370199E-01
8.8951E-02	2.4894E+00	8.0029E-01	6.9814328652472E-01
2.9754E+00	7.4124E-01	6.7464E-01	6.9819872713232E-01
5.6720E-02	6.8227E-01	2.5450E-01	6.9827654743473E-01
2.3049E-01	2.4873E+00	1.0278E-01	6.9849114124198E-01
2.3492E-01	2.6327E+00	3.1409E-02	6.9852237108883E-01
1.4835E-01	2.5101E+00	8.2891E-01	6.9852830170795E-01
1.6633E-01	2.4004E+00	9.9529E-01	6.9853128227640E-01
3.8816E-01	2.4497E+00	6.6192E-01	6.9859597993958E-01
2.7740E+00	2.6344E+00	4.1958E-01	6.9887281676439E-01
8.3919E-02	4.2768E-01	4.1999E-01	6.9887297138773E-01
2.8067E+00	2.5827E+00	4.0469E-02	6.9907133279543E-01
2.5796E-01	1.0488E+00	2.0951E-01	6.9965175628391E-01
3.5212E-01	2.4340E+00	9.1771E-01	6.9968970003920E-01
3.0166E+00	5.8245E-01	3.4529E-02	7.0001944144529E-01
2.9032E+00	5.3501E-01	5.7186E-01	7.0013633567758E-01
2.0880E-01	2.4084E+00	1.8846E-01	7.0099473735531E-01
3.0857E+00	6.9969E-01	1.5371E-01	7.0132248493404E-01
4.3443E-01	2.5429E+00	8.6450E-01	7.0170966687863E-01
2.9528E+00	3.1920E-01	8.8001E-01	7.0175361246117E-01
3.0511E-02	2.6152E+00	3.5387E-01	7.0182797408347E-01
1.2585E-01	2.5058E+00	8.9036E-02	7.0195589336724E-01
2.0401E-01	2.3304E+00	1.3497E-01	7.0196850737704E-01
1.1479E-01	2.4037E+00	3.8059E-01	7.0210949640257E-01
2.8072E+00	7.4595E-01	6.6384E-01	7.0245581200718E-01
1.4790E-01	4.5799E-01	2.3086E-01	7.0255255332430E-01
1.0990E-01	2.2785E+00	4.3584E-01	7.0320288589307E-01
3.0971E+00	6.1106E-01	9.0226E-01	7.0350254288578E-01
2.9398E+00	6.4200E-01	9.0541E-01	7.0374459352678E-01
3.1346E+00	5.8816E-01	4.9857E-01	7.0416343460147E-01
9.7625E-02	4.7759E-01	4.5297E-01	7.0418082972789E-01
5.8844E-01	1.4892E+00	7.5777E-01	7.0426851744119E-01
2.9533E-01	2.4723E+00	1.9736E-01	7.0447038737468E-01
2.9722E-03	2.5110E+00	6.5776E-01	7.0452796422588E-01
2.1012E-01	2.4695E+00	5.1040E-01	7.0472080903880E-01
3.0325E+00	2.2073E+00	2.1469E-01	7.0489663307657E-01
3.8539E-01	2.3068E+00	1.0347E+00	7.0528546806680E-01
6.2145E-02	5.3327E-01	6.6329E-01	7.0534518116160E-01
1.0457E-01	5.6421E-01	9.1939E-01	7.0560092614131E-01
2.9053E+00	2.5623E+00	1.2443E-01	7.0564232857671E-01
2.6477E+00	2.5217E+00	1.2831E-01	7.0585299983381E-01
1.4591E-01	6.0292E-01	8.5895E-01	7.0588728145723E-01
1.1659E-01	5.7467E-01	9.7307E-01	7.0592196998418E-01
3.0358E+00	5.2735E-01	6.1352E-01	7.0596835698797E-01
8.7850E-02	2.6039E+00	3.8701E-01	7.0604719454924E-01
3.0386E+00	2.4656E+00	2.3023E-01	7.0616999905548E-01
1.2231E-02	6.2097E-01	6.1175E-01	7.0646272953264E-01
2.8260E+00	7.8561E-01	3.2308E-01	7.0665340758421E-01
3.1276E+00	8.9745E-01	7.2471E-01	7.0725446515130E-01
1.0899E-01	2.2756E+00	9.9723E-01	7.0752410995601E-01
3.1132E+00	4.6544E-01	5.6919E-01	7.0769101975443E-01
2.0131E-02	1.1934E+00	2.9022E-01	7.0772011335768E-01
5.6084E-01	2.7767E+00	1.0447E+00	7.0776192269662E-01
2.9065E+00	2.5939E+00	5.0196E-01	7.0800911863292E-01
2.4990E-01	2.5690E+00	6.6291E-01	7.0801969812501E-01
2.4998E+00	5.0967E-01	7.8981E-01	7.0818135072966E-01
3.0255E+00	2.6885E+00	7.2971E-01	7.0835880950241E-01
2.0131E-02	1.1934E+00	2.9022E-01	7.0835897836738E-01
2.8355E+00	2.0782E+00	3.5346E-01	7.0847138852264E-01
6.1148E-02	2.6814E+00	1.2089E-01	7.0854127420598E-01
2.6239E+00	2.5393E+00	1.8483E-01	7.0883594968207E-01
1.7762E-01	2.7177E+00	1.3813E-01	7.0900469766724E-01
2.8531E+00	5.3791E-01	9.3855E-01	7.0903755512826E-01
1.3329E+00	1.1481E+00	4.3276E-01	7.0914013042491E-01
3.1041E+00	4.2761E-01	4.9204E-01	7.0973067462174E-01
2.8002E+00	7.1414E-01	6.7492E-01	7.0992946632993E-01
2.8362E+00	2.5299E+00	9.6246E-01	7.1000525211463E-01
3.7486E-01	8.3654E-01	1.0388E+00	7.1008653109715E-01
3.6653E-02	2.3442E+00	4.8098E-01	7.1038063690828E-01
3.0959E+00	3.8378E-01	4.6399E-01	7.1064519948775E-01
2.5642E+00	5.7053E-01	1.0932E-01	7.1079078041976E-01
6.8363E-02	1.5263E-01	6.6800E-01	7.1084093128131E-01
2.8562E+00	2.4058E+00	1.9211E-01	7.1107735139455E-01
3.1409E+00	2.3829E+00	1.9438E-01	7.1117734794000E-01
8.3649E-02	2.6721E+00	8.0936E-01	7.1127235991706E-01
2.4770E+00	6.3666E-01	8.0980E-01	7.1145099667556E-01
2.8774E+00	6.3289E-01	9.2869E-01	7.1145110145323E-01
2.7599E+00	2.5808E+00	6.4993E-01	7.1255623112817E-01
2.7449E+00	2.5580E+00	6.5806E-01	7.1295902189264E-01
1.1560E+00	2.6876E+00	1.7396E-01	7.1320543250510E-01
2.7414E+00	5.0225E-01	3.2410E-02	7.1328854255355E-01
2.6426E+00	6.9630E-01	1.0018E+00	7.1348327438166E-01
6.6311E-02	2.2190E+00	6.8682E-01	7.1364307862697E-01
3.0037E-01	2.6815E+00	4.1331E-01	7.1385375395311E-01
2.8786E+00	7.2229E-01	4.7625E-01	7.1394479862064E-01
2.9346E+00	2.4429E+00	5.1978E-01	7.1394667037693E-01
8.2790E-01	2.6264E+00	4.7072E-01	7.1442239961856E-01
3.0470E+00	7.5301E-01	1.0019E+00	7.1442573622761E-01
2.8182E+00	2.5791E+00	2.3016E-01	7.1453150775158E-01
3.0734E+00	2.4672E+00	9.0132E-01	7.1481987825729E-01
1.3323E-01	1.0853E+00	4.7052E-01	7.1485019257117E-01
3.5247E-01	2.6478E+00	7.6766E-01	7.1495785009306E-01
2.5442E+00	5.3033E-01	6.4394E-01	7.1517023644859E-01
3.9993E-02	7.3264E-01	8.4994E-01	7.1533640975160E-01
2.6035E+00	2.6658E+00	8.8878E-01	7.1536621543605E-01
4.2728E-01	2.3082E+00	6.2825E-01	7.1555093743702E-01
