ID;ID;phi1;PHI;phi2;q0;q1;q2;q3;phi1;PHI;phi2;q0B;q1B;q2B;q3B;misorientationCubicEulerAB;misoriQxQAB;misoriQuatCubic0;misoriQuatCubic1;misoriQuatCubic2;misoriQuatCubic3
ID;1192;0.976155;1.00383;5.80129;-0.850028;-0.35882;-0.320484;-0.214452;0.976155;1.00383;5.80129;-0.850028;-0.35882;-0.320484;-0.214452;0;0;1;0;0;0
ID;1193;1.21959;1.40768;6.15325;-0.651986;-0.505331;-0.404283;-0.395108;1.21959;1.40768;6.15325;-0.651986;-0.505331;-0.404283;-0.395108;0;0;1;0;0;0
ID;1194;0.852509;1.74309;5.76062;-0.634908;-0.591449;-0.485702;-0.105702;0.852509;1.74309;5.76062;-0.634908;-0.591449;-0.485702;-0.105702;2.98023e-08;2.98023e-08;1;6.93889e-17;6.245e-17;1.38778e-17
ID;1195;0.71594;1.2678;5.97473;-0.789059;-0.516282;-0.290276;-0.163029;0.71594;1.2678;5.97473;-0.789059;-0.516282;-0.290276;-0.163029;0;0;1;1.38778e-17;0;0
ID;1196;0.43246;1.19463;5.95599;-0.825704;-0.52234;-0.208525;-0.0434986;0.43246;1.19463;5.95599;-0.825704;-0.52234;-0.208525;-0.0434986;0;0;1;1.04083e-17;0;0
ID;1197;0.548871;1.36905;6.0846;-0.762867;-0.58866;-0.230846;-0.134995;0.548871;1.36905;6.0846;-0.762867;-0.58866;-0.230846;-0.134995;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;1198;0.511509;1.563;5.85473;-0.709244;-0.627979;-0.318978;-0.0294693;0.511509;1.563;5.85473;-0.709244;-0.627979;-0.318978;-0.0294693;0;0;1;1.12757e-16;3.1225e-17;1.04083e-17
ID;1199;0.8359;1.69807;5.8476;-0.647517;-0.60399;-0.445713;-0.131364;0.8359;1.69807;5.8476;-0.647517;-0.60399;-0.445713;-0.131364;2.98023e-08;2.98023e-08;1;2.77556e-17;1.38778e-17;0
ID;1200;0.476358;1.04788;6.09392;-0.85695;-0.472843;-0.163447;-0.123864;0.476358;1.04788;6.09392;-0.85695;-0.472843;-0.163447;-0.123864;0;0;1;6.93889e-18;0;0
ID;1201;0.649613;0.738081;5.72519;-0.931695;-0.296939;-0.204809;-0.0427108;0.649613;0.738081;5.72519;-0.931695;-0.296939;-0.204809;-0.0427108;4.21468e-08;4.21468e-08;1;7.11237e-17;1.38778e-17;3.46945e-18
ID;1202;0.659444;1.31585;6.11486;-0.767526;-0.559846;-0.245918;-0.192353;0.659444;1.31585;6.11486;-0.767526;-0.559846;-0.245918;-0.192353;0;0;1;0;0;0
ID;1203;0.457737;0.688431;6.04375;-0.935738;-0.317162;-0.115265;-0.102546;0.457737;0.688431;6.04375;-0.935738;-0.317162;-0.115265;-0.102546;0;0;1;1.71738e-16;1.38778e-17;0
ID;1204;0.397386;1.26031;6.10222;-0.803211;-0.564803;-0.168038;-0.0872566;0.397386;1.26031;6.10222;-0.803211;-0.564803;-0.168038;-0.0872566;2.98023e-08;2.98023e-08;1;0;0;0
ID;1205;0.924405;1.44586;6.04767;-0.705824;-0.553406;-0.362542;-0.253212;0.924405;1.44586;6.04767;-0.705824;-0.553406;-0.362542;-0.253212;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;1206;1.0951;1.42694;6.05458;-0.686238;-0.516275;-0.402218;-0.317423;1.0951;1.42694;6.05458;-0.686238;-0.516275;-0.402218;-0.317423;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;1207;0.833024;1.10576;6.06275;-0.811406;-0.453962;-0.263992;-0.256606;0.833024;1.10576;6.06275;-0.811406;-0.453962;-0.263992;-0.256606;2.98023e-08;2.98023e-08;1;0;0;0
ID;1208;0.702469;0.971286;5.64199;-0.88396;-0.365339;-0.290531;-0.0270912;0.702469;0.971286;5.64199;-0.88396;-0.365339;-0.290531;-0.0270912;0;0;1;5.72459e-17;5.20417e-17;3.46945e-18
ID;1209;0.23208;0.472346;6.11407;-0.971759;-0.229292;-0.0466226;-0.0306032;0.23208;0.472346;6.11407;-0.971759;-0.229292;-0.0466226;-0.0306032;4.21468e-08;4.21468e-08;1;2.51752e-16;4.85723e-17;0
ID;1210;0.963092;1.15486;5.8948;-0.803514;-0.425914;-0.341429;-0.237464;0.963092;1.15486;5.8948;-0.803514;-0.425914;-0.341429;-0.237464;2.98023e-08;2.98023e-08;1;0;0;0
ID;1211;0.743029;1.07571;5.71555;-0.855509;-0.406171;-0.312206;-0.0752161;0.743029;1.07571;5.71555;-0.855509;-0.406171;-0.312206;-0.0752161;0;0;1;6.93889e-18;0;0
ID;1212;0.607741;1.00587;6.0865;-0.85773;-0.443536;-0.188683;-0.178812;0.607741;1.00587;6.0865;-0.85773;-0.443536;-0.188683;-0.178812;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;1213;0.814289;1.19764;6.06674;-0.789373;-0.490453;-0.277805;-0.24325;0.814289;1.19764;6.06674;-0.789373;-0.490453;-0.277805;-0.24325;0;0;1;2.77556e-17;0;0
ID;1214;0.843556;1.51005;5.61634;-0.725415;-0.498995;-0.469731;-0.0642632;0.843556;1.51005;5.61634;-0.725415;-0.498995;-0.469731;-0.0642632;2.98023e-08;2.98023e-08;1;2.77556e-17;1.38778e-17;0
ID;1215;0.803786;1.40786;6.017;-0.734932;-0.556785;-0.329971;-0.202448;0.803786;1.40786;6.017;-0.734932;-0.556785;-0.329971;-0.202448;0;0;1;6.93889e-17;2.77556e-17;0
ID;1216;0.904959;1.81455;5.62043;-0.611385;-0.557935;-0.55622;-0.0744025;0.904959;1.81455;5.62043;-0.611385;-0.557935;-0.55622;-0.0744025;2.98023e-08;2.98023e-08;1;3.747e-16;6.245e-17;4.85723e-17
ID;1217;0.347694;1.44341;6.00378;-0.750243;-0.628455;-0.203773;-0.0256279;0.347694;1.44341;6.00378;-0.750243;-0.628455;-0.203773;-0.0256279;0;0;1;1.38778e-17;0;0
ID;1218;0.80643;1.03329;5.56521;-0.868632;-0.357292;-0.341091;-0.0384415;0.80643;1.03329;5.56521;-0.868632;-0.357292;-0.341091;-0.0384415;0;0;1;5.72459e-17;5.37764e-17;6.93889e-18
ID;1219;0.721407;1.49466;5.62634;-0.733123;-0.524581;-0.432186;-0.0236738;0.721407;1.49466;5.62634;-0.733123;-0.524581;-0.432186;-0.0236738;0;0;1;6.93889e-18;3.46945e-18;0
ID;1220;0.743382;0.701966;5.55599;-0.939004;-0.254991;-0.230636;-0.00759971;0.743382;0.701966;5.55599;-0.939004;-0.254991;-0.230636;-0.00759971;0;0;1;1.39645e-16;1.17744e-16;0
ID;1221;0.57968;1.31622;5.96942;-0.784168;-0.551602;-0.264226;-0.104881;0.57968;1.31622;5.96942;-0.784168;-0.551602;-0.264226;-0.104881;0;0;1;6.93889e-18;0;0
ID;1222;0.844423;1.22551;5.76398;-0.807276;-0.446543;-0.362443;-0.132441;0.844423;1.22551;5.76398;-0.807276;-0.446543;-0.362443;-0.132441;2.98023e-08;2.98023e-08;1;6.245e-17;6.93889e-18;0
ID;1223;0.267031;1.31159;6.20597;-0.788995;-0.600781;-0.104442;-0.0751063;0.267031;1.31159;6.20597;-0.788995;-0.600781;-0.104442;-0.0751063;0;0;1;6.93889e-18;0;0
ID;1224;0.919147;1.09557;5.94667;-0.817711;-0.421484;-0.305912;-0.245189;0.919147;1.09557;5.94667;-0.817711;-0.421484;-0.305912;-0.245189;0;0;1;1.38778e-17;0;0
ID;1225;0.557357;1.00402;5.88836;-0.873724;-0.427678;-0.220532;-0.0711621;0.557357;1.00402;5.88836;-0.873724;-0.427678;-0.220532;-0.0711621;4.21468e-08;4.21468e-08;1;5.89806e-17;1.38778e-17;0
ID;1226;0.594437;0.806113;5.89544;-0.914958;-0.345878;-0.184972;-0.0948956;0.594437;0.806113;5.89544;-0.914958;-0.345878;-0.184972;-0.0948956;2.98023e-08;2.98023e-08;1;6.93889e-18;0;0
ID;1227;0.345405;1.57261;6.04293;-0.705489;-0.677619;-0.204302;-0.0371239;0.345405;1.57261;6.04293;-0.705489;-0.677619;-0.204302;-0.0371239;0;0;1;3.46945e-18;3.46945e-18;0
ID;1228;1.06533;1.5935;6.18528;-0.618838;-0.597509;-0.392853;-0.325098;1.06533;1.5935;6.18528;-0.618838;-0.597509;-0.392853;-0.325098;0;0;1;0;0;0
ID;1229;1.23263;1.63796;5.95795;-0.613871;-0.519836;-0.513156;-0.29934;1.23263;1.63796;5.95795;-0.613871;-0.519836;-0.513156;-0.29934;0;0;1;8.32667e-17;2.77556e-17;0
ID;1230;0.414343;1.29978;5.88048;-0.796138;-0.555303;-0.240378;-0.00463268;0.414343;1.29978;5.88048;-0.796138;-0.555303;-0.240378;-0.00463268;0;0;1;5.20417e-18;3.03577e-18;0
ID;1231;1.26675;1.49671;6.13315;-0.621514;-0.516728;-0.442701;-0.388237;1.26675;1.49671;6.13315;-0.621514;-0.516728;-0.442701;-0.388237;0;0;1;2.77556e-17;0;0
ID;1232;0.531814;1.42432;6.05354;-0.748329;-0.606678;-0.242829;-0.113929;0.531814;1.42432;6.05354;-0.748329;-0.606678;-0.242829;-0.113929;2.98023e-08;2.98023e-08;1;0;0;0
ID;1233;0.811826;1.45711;5.98998;-0.721191;-0.566728;-0.349428;-0.191321;0.811826;1.45711;5.98998;-0.721191;-0.566728;-0.349428;-0.191321;0;0;1;1.38778e-17;0;0
ID;1234;0.716975;1.10726;5.87891;-0.840246;-0.445293;-0.279563;-0.132455;0.716975;1.10726;5.87891;-0.840246;-0.445293;-0.279563;-0.132455;0;0;1;9.71445e-17;6.245e-17;1.38778e-17
ID;1235;0.429274;1.55795;5.94806;-0.710844;-0.651861;-0.262025;-0.0334875;0.429274;1.55795;5.94806;-0.710844;-0.651861;-0.262025;-0.0334875;0;0;1;3.46945e-18;0;0
ID;1236;0.667734;1.31919;6.00276;-0.775468;-0.545214;-0.279756;-0.152077;0.667734;1.31919;6.00276;-0.775468;-0.545214;-0.279756;-0.152077;0;0;1;0;0;0
ID;1237;1.08114;1.21927;5.81382;-0.781799;-0.408953;-0.40074;-0.246891;1.08114;1.21927;5.81382;-0.781799;-0.408953;-0.40074;-0.246891;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;1238;1.12043;1.55687;6.04748;-0.643478;-0.546837;-0.440461;-0.304793;1.12043;1.55687;6.04748;-0.643478;-0.546837;-0.440461;-0.304793;0;0;1;2.77556e-17;0;0
ID;1239;1.02253;1.60694;6.0399;-0.642185;-0.580356;-0.425739;-0.263689;1.02253;1.60694;6.0399;-0.642185;-0.580356;-0.425739;-0.263689;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;1240;1.1108;1.4731;6.04402;-0.671546;-0.524436;-0.419756;-0.312727;1.1108;1.4731;6.04402;-0.671546;-0.524436;-0.419756;-0.312727;0;0;1;2.77556e-17;0;0
ID;1241;0.885007;1.30594;5.86162;-0.773055;-0.482447;-0.369267;-0.182409;0.885007;1.30594;5.86162;-0.773055;-0.482447;-0.369267;-0.182409;0;0;1;1.38778e-17;0;0
ID;1242;0.301164;1.10428;6.1492;-0.848431;-0.512146;-0.113223;-0.0710841;0.301164;1.10428;6.1492;-0.848431;-0.512146;-0.113223;-0.0710841;2.98023e-08;2.98023e-08;1;0;0;0
ID;1243;0.276364;1.20694;6.21092;-0.819087;-0.558904;-0.0984246;-0.0838778;0.276364;1.20694;6.21092;-0.819087;-0.558904;-0.0984246;-0.0838778;0;0;1;1.38778e-17;0;0
ID;1244;0.623329;1.29063;6.07806;-0.781507;-0.550585;-0.242074;-0.165839;0.623329;1.29063;6.07806;-0.781507;-0.550585;-0.242074;-0.165839;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;1245;0.331062;1.27803;6.00762;-0.802373;-0.569182;-0.178137;-0.0222704;0.331062;1.27803;6.00762;-0.802373;-0.569182;-0.178137;-0.0222704;0;0;1;6.93889e-18;3.46945e-18;0
ID;1246;0.250815;1.53791;6.19918;-0.716141;-0.685662;-0.115871;-0.059869;0.250815;1.53791;6.19918;-0.716141;-0.685662;-0.115871;-0.059869;0;0;1;6.93889e-18;0;0
ID;1247;0.954419;0.954;5.7397;-0.86969;-0.336257;-0.3126;-0.181248;0.954419;0.954;5.7397;-0.86969;-0.336257;-0.3126;-0.181248;4.21468e-08;4.21468e-08;1;6.245e-17;5.55112e-17;0
ID;1248;0.184366;1.21708;6.24362;-0.818334;-0.568091;-0.0638731;-0.0593523;0.184366;1.21708;6.24362;-0.818334;-0.568091;-0.0638731;-0.0593523;2.98023e-08;2.98023e-08;1;0;0;0
ID;1249;0.819921;1.45363;5.89645;-0.729834;-0.547177;-0.377025;-0.160595;0.819921;1.45363;5.89645;-0.729834;-0.547177;-0.377025;-0.160595;0;0;1;1.38778e-17;0;0
ID;1250;0.651898;1.32347;6.02263;-0.773872;-0.551638;-0.27072;-0.153388;0.651898;1.32347;6.02263;-0.773872;-0.551638;-0.27072;-0.153388;0;0;1;6.245e-17;4.16334e-17;0
ID;1251;0.923488;0.770919;5.731;-0.910703;-0.2782;-0.252921;-0.171041;0.923488;0.770919;5.731;-0.910703;-0.2782;-0.252921;-0.171041;0;0;1;6.93889e-18;0;0
ID;1252;1.20088;1.30558;5.94361;-0.721859;-0.435967;-0.422935;-0.331629;1.20088;1.30558;5.94361;-0.721859;-0.435967;-0.422935;-0.331629;0;0;1;2.77556e-17;0;0
ID;1253;0.102966;1.55922;6.26876;-0.71049;-0.701793;-0.0412398;-0.0314738;0.102966;1.55922;6.26876;-0.71049;-0.701793;-0.0412398;-0.0314738;0;0;1;3.46945e-18;0;0
ID;1254;1.2821;1.48271;6.0235;-0.64326;-0.484375;-0.470526;-0.360835;1.2821;1.48271;6.0235;-0.64326;-0.484375;-0.470526;-0.360835;0;0;1;2.77556e-17;0;0
ID;1255;0.576873;1.43899;6.20193;-0.729162;-0.623647;-0.212963;-0.184484;0.576873;1.43899;6.20193;-0.729162;-0.623647;-0.212963;-0.184484;0;0;1;6.245e-17;2.77556e-17;0
ID;1256;0.651715;1.51227;6.03537;-0.712709;-0.61788;-0.298291;-0.14592;0.651715;1.51227;6.03537;-0.712709;-0.61788;-0.298291;-0.14592;0;0;1;2.77556e-17;0;0
ID;1257;0.446982;0.843222;6.01169;-0.908921;-0.383108;-0.14387;-0.0799575;0.446982;0.843222;6.01169;-0.908921;-0.383108;-0.14387;-0.0799575;0;0;1;5.72459e-17;1.38778e-17;1.38778e-17
ID;1258;0.713199;1.78643;5.60832;-0.626794;-0.598867;-0.498341;-0.0120141;0.713199;1.78643;5.60832;-0.626794;-0.598867;-0.498341;-0.0120141;0;0;1;1.16226e-16;5.81132e-17;4.85723e-17
ID;1259;0.688903;1.22161;6.02266;-0.800468;-0.510108;-0.262151;-0.174121;0.688903;1.22161;6.02266;-0.800468;-0.510108;-0.262151;-0.174121;2.98023e-08;2.98023e-08;1;4.16334e-17;2.77556e-17;2.08167e-17
ID;1260;0.334262;1.10287;5.98551;-0.851632;-0.497973;-0.162798;-0.0155821;0.334262;1.10287;5.98551;-0.851632;-0.497973;-0.162798;-0.0155821;0;0;1;5.63785e-17;5.55112e-17;1.73472e-17
ID;1261;0.638988;1.26902;5.6457;-0.805363;-0.476092;-0.353168;-0.000605064;0.638988;1.26902;5.6457;-0.805363;-0.476092;-0.353168;-0.000605064;0;0;1;1.57209e-17;1.18178e-17;0
ID;1262;0.834117;1.16839;6.1006;-0.790286;-0.481785;-0.268448;-0.266959;0.834117;1.16839;6.1006;-0.790286;-0.481785;-0.268448;-0.266959;0;0;1;0;0;0
ID;1263;0.635328;1.46361;5.75618;-0.74288;-0.558507;-0.366849;-0.0402744;0.635328;1.46361;5.75618;-0.74288;-0.558507;-0.366849;-0.0402744;0;0;1;1.38778e-17;6.93889e-18;0
ID;1264;0.659423;1.28849;5.90311;-0.791767;-0.521283;-0.298292;-0.111316;0.659423;1.28849;5.90311;-0.791767;-0.521283;-0.298292;-0.111316;2.98023e-08;2.98023e-08;1;2.08167e-17;0;0
ID;1265;1.04395;1.09504;5.8877;-0.809331;-0.391466;-0.343146;-0.272007;1.04395;1.09504;5.8877;-0.809331;-0.391466;-0.343146;-0.272007;0;0;1;1.38778e-17;0;0
ID;1266;0.872672;1.00543;5.82536;-0.857494;-0.379069;-0.297397;-0.180461;0.872672;1.00543;5.82536;-0.857494;-0.379069;-0.297397;-0.180461;0;0;1;6.245e-17;4.16334e-17;0
ID;1267;1.20697;1.5066;6.17881;-0.621366;-0.542204;-0.417059;-0.382074;1.20697;1.5066;6.17881;-0.621366;-0.542204;-0.417059;-0.382074;0;0;1;2.77556e-17;0;0
ID;1268;0.741526;0.790605;5.83184;-0.913183;-0.318599;-0.216302;-0.133431;0.741526;0.790605;5.83184;-0.913183;-0.318599;-0.216302;-0.133431;0;0;1;6.93889e-18;0;0
ID;1269;0.778752;1.36507;5.95869;-0.756047;-0.537203;-0.330564;-0.174734;0.778752;1.36507;5.95869;-0.756047;-0.537203;-0.330564;-0.174734;0;0;1;0;0;0
ID;1270;0.133416;1.458;6.19333;-0.745664;-0.661978;-0.0742091;-0.0162429;0.133416;1.458;6.19333;-0.745664;-0.661978;-0.0742091;-0.0162429;0;0;1;3.46945e-18;0;0
ID;1271;0.749037;1.16266;5.58092;-0.835504;-0.410792;-0.364419;-0.019544;0.749037;1.16266;5.58092;-0.835504;-0.410792;-0.364419;-0.019544;2.98023e-08;2.98023e-08;1;1.13624e-16;9.36751e-17;2.42861e-17
ID;1272;0.999396;1.85463;5.75402;-0.583478;-0.577512;-0.553623;-0.139769;0.999396;1.85463;5.75402;-0.583478;-0.577512;-0.553623;-0.139769;0;0;1;2.77556e-17;0;0
ID;1273;1.06947;1.43472;6.13861;-0.674393;-0.539955;-0.374996;-0.336186;1.06947;1.43472;6.13861;-0.674393;-0.539955;-0.374996;-0.336186;0;0;1;0;0;0
ID;1274;0.743647;0.966687;5.90063;-0.871054;-0.392988;-0.248084;-0.158997;0.743647;0.966687;5.90063;-0.871054;-0.392988;-0.248084;-0.158997;0;0;1;1.38778e-17;0;0
ID;1275;0.714534;0.842522;5.83475;-0.904508;-0.341707;-0.224601;-0.121061;0.714534;0.842522;5.83475;-0.904508;-0.341707;-0.224601;-0.121061;0;0;1;5.89806e-17;3.46945e-17;0
ID;1276;1.04748;1.53636;6.23182;-0.631804;-0.592567;-0.362837;-0.343566;1.04748;1.53636;6.23182;-0.631804;-0.592567;-0.362837;-0.343566;0;0;1;0;0;0
ID;1277;0.744143;0.736331;5.7392;-0.928321;-0.287802;-0.216105;-0.0932171;0.744143;0.736331;5.7392;-0.928321;-0.287802;-0.216105;-0.0932171;2.98023e-08;2.98023e-08;1;3.46945e-18;0;0
ID;1278;0.13422;1.29986;6.2423;-0.79526;-0.602812;-0.0529119;-0.0371412;0.13422;1.29986;6.2423;-0.79526;-0.602812;-0.0529119;-0.0371412;2.98023e-08;2.98023e-08;1;3.46945e-18;0;0
ID;1279;0.139046;1.10221;6.16796;-0.851887;-0.519401;-0.0663933;-0.010145;0.139046;1.10221;6.16796;-0.851887;-0.519401;-0.0663933;-0.010145;0;0;1;8.67362e-19;0;0
ID;1280;0.32402;0.578577;6.07043;-0.956964;-0.275058;-0.0756465;-0.053295;0.32402;0.578577;6.07043;-0.956964;-0.275058;-0.0756465;-0.053295;0;0;1;0;0;0
ID;1281;0.684505;1.45571;5.94185;-0.73564;-0.579659;-0.326465;-0.127477;0.684505;1.45571;5.94185;-0.73564;-0.579659;-0.326465;-0.127477;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;1282;0.450165;1.57663;6.02427;-0.701819;-0.665062;-0.246193;-0.0673176;0.450165;1.57663;6.02427;-0.701819;-0.665062;-0.246193;-0.0673176;0;0;1;1.38778e-17;6.93889e-18;0
ID;1283;1.18697;1.57541;5.90174;-0.649022;-0.501749;-0.500556;-0.276518;1.18697;1.57541;5.90174;-0.649022;-0.501749;-0.500556;-0.276518;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;1284;1.20798;1.68473;6.03827;-0.590001;-0.557828;-0.495651;-0.308313;1.20798;1.68473;6.03827;-0.590001;-0.557828;-0.495651;-0.308313;0;0;1;0;0;0
ID;1285;0.855992;0.828138;5.88534;-0.891576;-0.325829;-0.236032;-0.207887;0.855992;0.828138;5.88534;-0.891576;-0.325829;-0.236032;-0.207887;0;0;1;6.93889e-17;2.77556e-17;2.77556e-17
ID;1286;0.929333;1.44402;5.90234;-0.722435;-0.524084;-0.402637;-0.203243;0.929333;1.44402;5.90234;-0.722435;-0.524084;-0.402637;-0.203243;0;0;1;2.77556e-17;0;0
ID;1287;1.06975;1.35202;6.09278;-0.705883;-0.505543;-0.368661;-0.332031;1.06975;1.35202;6.09278;-0.705883;-0.505543;-0.368661;-0.332031;0;0;1;5.55112e-17;2.77556e-17;1.38778e-17
ID;1288;0.712038;1.75844;5.61245;-0.637615;-0.593365;-0.491112;-0.0131682;0.712038;1.75844;5.61245;-0.637615;-0.593365;-0.491112;-0.0131682;4.21468e-08;4.21468e-08;1;8.67362e-18;1.73472e-18;0
ID;1289;0.520867;0.594366;5.94543;-0.952161;-0.266254;-0.121888;-0.0874205;0.520867;0.594366;5.94543;-0.952161;-0.266254;-0.121888;-0.0874205;4.21468e-08;4.21468e-08;1;1.73472e-16;4.85723e-17;0
ID;1290;0.847833;1.45437;5.92289;-0.724961;-0.547129;-0.377584;-0.18031;0.847833;1.45437;5.92289;-0.724961;-0.547129;-0.377584;-0.18031;0;0;1;4.16334e-17;2.77556e-17;1.38778e-17
ID;1291;1.33269;1.58365;6.24749;-0.559925;-0.551468;-0.44979;-0.42433;1.33269;1.58365;6.24749;-0.559925;-0.551468;-0.44979;-0.42433;2.98023e-08;2.98023e-08;1;0;0;0
ID;1292;1.1744;1.51923;6.08857;-0.639816;-0.533514;-0.435422;-0.341183;1.1744;1.51923;6.08857;-0.639816;-0.533514;-0.435422;-0.341183;0;0;1;2.77556e-17;0;0
ID;1293;1.16141;1.54185;6.11843;-0.630035;-0.549146;-0.428914;-0.342822;1.16141;1.54185;6.11843;-0.630035;-0.549146;-0.428914;-0.342822;0;0;1;0;0;0
ID;1294;0.425147;1.02276;6.04711;-0.868175;-0.462879;-0.158863;-0.0823201;0.425147;1.02276;6.04711;-0.868175;-0.462879;-0.158863;-0.0823201;0;0;1;6.93889e-18;0;0
ID;1295;0.578981;1.60332;5.9812;-0.688856;-0.649926;-0.306355;-0.0960211;0.578981;1.60332;5.9812;-0.688856;-0.649926;-0.306355;-0.0960211;2.98023e-08;2.98023e-08;1;2.08167e-17;1.38778e-17;0
ID;1296;1.3502;1.39923;6.12523;-0.633127;-0.469356;-0.44084;-0.429552;1.3502;1.39923;6.12523;-0.633127;-0.469356;-0.44084;-0.429552;0;0;1;2.77556e-17;0;0
ID;1297;1.19785;1.56936;6.12502;-0.614134;-0.550317;-0.443211;-0.351504;1.19785;1.56936;6.12502;-0.614134;-0.550317;-0.443211;-0.351504;2.98023e-08;2.98023e-08;1;5.55112e-17;2.77556e-17;0
ID;1298;0.715299;1.58701;5.70539;-0.699694;-0.568948;-0.429423;-0.048183;0.715299;1.58701;5.70539;-0.699694;-0.568948;-0.429423;-0.048183;2.98023e-08;2.98023e-08;1;1.31839e-16;6.245e-17;2.08167e-17
ID;1299;0.613836;1.09537;6.01636;-0.840915;-0.471041;-0.221946;-0.147387;0.613836;1.09537;6.01636;-0.840915;-0.471041;-0.221946;-0.147387;0;0;1;2.77556e-17;0;0
ID;1300;0.595781;0.496672;5.7044;-0.969288;-0.204609;-0.136193;-0.00823906;0.595781;0.496672;5.7044;-0.969288;-0.204609;-0.136193;-0.00823906;0;0;1;9.32414e-18;0;0
ID;1301;0.952903;1.32147;5.70574;-0.775671;-0.442636;-0.425083;-0.147352;0.952903;1.32147;5.70574;-0.775671;-0.442636;-0.425083;-0.147352;0;0;1;2.77556e-17;0;0
ID;1302;1.34748;1.55419;6.20877;-0.573329;-0.53134;-0.457576;-0.423788;1.34748;1.55419;6.20877;-0.573329;-0.53134;-0.457576;-0.423788;0;0;1;0;0;0
ID;1303;0.74028;1.52618;6.26;-0.676746;-0.641408;-0.257476;-0.253607;0.74028;1.52618;6.26;-0.676746;-0.641408;-0.257476;-0.253607;0;0;1;0;0;0
ID;1304;0.922924;1.70161;5.86071;-0.638845;-0.588022;-0.468453;-0.163276;0.922924;1.70161;5.86071;-0.638845;-0.588022;-0.468453;-0.163276;0;0;1;2.77556e-17;0;0
ID;1305;0.679023;0.459592;5.71444;-0.972233;-0.184869;-0.133067;-0.0536626;0.679023;0.459592;5.71444;-0.972233;-0.184869;-0.133067;-0.0536626;0;0;1;8.58688e-17;5.55112e-17;0
ID;1306;0.279278;1.09656;6.01835;-0.853401;-0.502048;-0.140058;-0.00616364;0.279278;1.09656;6.01835;-0.853401;-0.502048;-0.140058;-0.00616364;0;0;1;5.20417e-18;4.77049e-18;0
ID;1307;0.877079;1.31231;5.86644;-0.771447;-0.486809;-0.367709;-0.180765;0.877079;1.31231;5.86644;-0.771447;-0.486809;-0.367709;-0.180765;4.21468e-08;4.21468e-08;1;6.93889e-17;2.77556e-17;1.38778e-17
ID;1308;0.686127;1.09997;5.88749;-0.84356;-0.448056;-0.269132;-0.123368;0.686127;1.09997;5.88749;-0.84356;-0.448056;-0.269132;-0.123368;2.98023e-08;2.98023e-08;1;6.93889e-18;0;0
ID;1309;0.927858;0.668688;5.64179;-0.934953;-0.232216;-0.231858;-0.134837;0.927858;0.668688;5.64179;-0.934953;-0.232216;-0.231858;-0.134837;5.16191e-08;5.16191e-08;1;1.249e-16;9.71445e-17;0
ID;1310;0.555739;1.13473;5.88594;-0.840675;-0.477547;-0.246491;-0.0667599;0.555739;1.13473;5.88594;-0.840675;-0.477547;-0.246491;-0.0667599;0;0;1;6.93889e-18;0;0
ID;1311;0.607528;1.20449;5.88473;-0.819568;-0.49633;-0.273077;-0.0859895;0.607528;1.20449;5.88473;-0.819568;-0.49633;-0.273077;-0.0859895;0;0;1;2.08167e-17;0;0
ID;1312;1.08644;1.55058;5.80639;-0.681293;-0.496788;-0.493045;-0.214355;1.08644;1.55058;5.80639;-0.681293;-0.496788;-0.493045;-0.214355;0;0;1;1.38778e-16;4.16334e-17;2.77556e-17
ID;1313;1.25279;1.28297;5.99941;-0.708992;-0.430303;-0.415818;-0.373183;1.25279;1.28297;5.99941;-0.708992;-0.430303;-0.415818;-0.373183;0;0;1;0;0;0
ID;1314;0.868056;1.53875;6.04903;-0.682563;-0.592689;-0.364282;-0.223888;0.868056;1.53875;6.04903;-0.682563;-0.592689;-0.364282;-0.223888;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;1315;0.617186;1.65249;5.71189;-0.677464;-0.609325;-0.411732;-0.0155457;0.617186;1.65249;5.71189;-0.677464;-0.609325;-0.411732;-0.0155457;0;0;1;1.04083e-17;1.73472e-18;0
ID;1316;0.531244;1.30297;5.94711;-0.791402;-0.550237;-0.254793;-0.0774728;0.531244;1.30297;5.94711;-0.791402;-0.550237;-0.254793;-0.0774728;0;0;1;0;0;0
ID;1317;0.494749;0.945321;6.03904;-0.88338;-0.424539;-0.164394;-0.111271;0.494749;0.945321;6.03904;-0.88338;-0.424539;-0.164394;-0.111271;0;0;1;1.14492e-16;1.38778e-17;6.93889e-18
ID;1318;0.623948;1.33307;5.74338;-0.785273;-0.516519;-0.339795;-0.0330561;0.623948;1.33307;5.74338;-0.785273;-0.516519;-0.339795;-0.0330561;0;0;1;1.14492e-16;3.81639e-17;0
